Date	Close	Open	High	Low	Volume
1995-09-14	31.9375	32.0625	32.3125	31.875	312800
1995-09-15	32.25	32.625	32.625	32.0	458800
1995-09-18	31.9375	32.1875	32.3125	31.9375	348500
1995-09-19	32.1875	32.125	32.375	32.125	323300
1995-09-20	32.5625	32.5	32.875	32.4375	496900
1995-09-21	32.25	32.625	32.8125	32.125	578900
1995-09-22	32.25	32.0625	32.375	32.0	186300
1995-09-25	32.5	32.4375	32.5625	32.3125	229300
1995-09-26	32.4375	32.4375	32.5625	32.3125	347800
1995-09-27	33.125	32.4375	33.3125	32.375	419700
1995-09-28	33.5625	33.1875	33.6875	33.1875	377600
1995-09-29	33.5625	33.5	34.0625	33.5	334500
1995-10-02	33.0625	33.5	33.5	32.75	561200
1995-10-03	32.75	33.0	33.1875	32.625	377400
1995-10-04	31.875	31.9375	32.25	31.5	1540000
1995-10-05	33.0	32.125	33.0	31.9375	555800
1995-10-06	33.0	33.0	33.0	32.75	237200
1995-10-09	32.9375	32.8125	33.125	32.5	556600
1995-10-10	32.625	32.6875	32.75	32.5	496600
1995-10-11	33.375	32.625	33.375	32.625	417800
1995-10-12	34.25	33.5	34.625	33.5	468100
1995-10-13	34.25	34.25	34.625	34.25	347700
1995-10-16	33.9375	34.25	34.25	33.75	313200
1995-10-17	34.25	33.8125	34.4375	33.8125	253100
1995-10-18	34.4375	34.5	34.6875	34.375	273500
1995-10-19	34.625	34.5	35.0	34.5	300500
1995-10-20	35.0	34.625	35.0	34.5	271600
1995-10-23	34.125	34.875	34.875	34.0625	238300
1995-10-24	34.25	34.0	34.5	33.9375	249900
1995-10-25	34.25	34.25	34.4375	34.0625	465400
1995-10-26	34.3125	34.25	34.625	33.75	311100
1995-10-27	34.625	34.1875	34.75	34.0625	186000
1995-10-30	34.0625	34.75	34.8125	33.75	248200
1995-10-31	34.0	34.0625	34.25	34.0	324900
1995-11-01	33.9375	34.125	34.125	33.875	490600
1995-11-02	34.0625	34.0	34.0625	33.9375	358200
1995-11-03	34.0	34.0	34.0625	33.9375	221700
1995-11-06	33.9375	34.0	34.0	33.8125	321300
1995-11-07	34.1875	33.9375	34.25	33.875	232400
1995-11-08	35.0	34.25	35.0625	34.1875	331400
1995-11-09	34.875	34.9375	34.9375	34.625	184000
1995-11-10	34.8125	34.625	35.0	34.625	117000
1995-11-13	34.6875	34.625	34.8125	34.375	91700
1995-11-14	34.875	34.5	34.9375	34.375	122100
1995-11-15	35.4375	34.875	35.4375	34.4375	160900
1995-11-16	35.5	35.4375	35.625	35.25	267900
1995-11-17	35.75	35.5	36.125	35.375	273300
1995-11-20	35.5625	35.5625	35.8125	35.3125	177700
1995-11-21	36.0	35.5	36.1875	35.5	198100
1995-11-22	36.125	35.875	36.3125	35.875	234300
1995-11-24	36.1875	36.125	36.3125	36.0	22900
1995-11-27	36.375	36.0625	36.75	36.0625	213400
1995-11-28	36.8125	36.5	37.125	36.25	158000
1995-11-29	36.75	36.625	37.125	36.5	321500
1995-11-30	36.6875	36.625	37.1875	36.5	179600
1995-12-01	36.9375	36.625	37.625	36.5625	205200
1995-12-04	36.8125	36.875	37.0625	36.6875	178600
1995-12-05	37.5625	36.9375	37.5625	36.625	423100
1995-12-06	37.6875	37.5625	38.25	37.5	242400
1995-12-07	37.5	37.75	37.9375	37.5	521000
1995-12-08	37.1875	37.4375	37.4375	36.5625	206600
1995-12-11	36.875	37.0625	37.25	36.75	219500
1995-12-12	37.125	37.0	37.125	36.6875	265800
1995-12-13	38.625	37.0	38.75	36.9375	595400
1995-12-14	38.75	38.0	38.875	37.75	477900
1995-12-15	38.125	38.75	38.75	38.0625	609000
1995-12-18	38.75	38.1875	39.1875	37.875	433000
1995-12-19	38.3125	38.125	38.5	37.375	714000
1995-12-20	38.375	38.3125	38.875	38.3125	495600
1995-12-21	38.625	38.5	38.75	37.6875	411800
1995-12-22	38.875	38.75	38.9375	38.5625	422700
1995-12-26	38.875	38.875	38.9375	38.625	76900
1995-12-27	38.6875	38.875	39.0	38.5625	175200
1995-12-28	39.625	38.625	39.75	38.625	312500
1995-12-29	39.5	39.625	39.625	39.25	902800
1996-01-02	39.875	39.1875	39.9375	38.875	579600
1996-01-03	39.25	40.0	40.1875	38.6875	622400
1996-01-04	39.0	39.625	39.625	38.5625	375400
1996-01-05	38.6875	38.875	38.875	38.5	357500
1996-01-08	40.125	39.875	40.4375	39.0	1148000
1996-01-09	39.4375	39.5	40.0	39.0625	928100
1996-01-10	39.0	39.125	39.3125	38.75	765500
1996-01-11	38.0	38.75	38.75	37.625	395600
1996-01-12	38.0	37.875	38.125	36.9375	460400
1996-01-15	38.25	38.5	38.6875	37.875	423700
1996-01-16	39.25	38.25	39.25	38.25	423800
1996-01-17	39.0	38.75	39.125	38.625	241100
1996-01-18	38.75	38.625	38.8125	38.1875	348900
1996-01-19	38.8125	38.6875	38.875	38.3125	384200
1996-01-22	38.3125	38.75	38.875	38.0625	768200
1996-01-23	37.75	38.0	38.3125	37.6875	201700
1996-01-24	37.5	37.875	38.1875	36.8125	268400
1996-01-25	37.0625	37.5625	37.625	37.0	293700
1996-01-26	37.875	37.0	37.9375	36.5625	474200
1996-01-29	37.75	37.75	38.1875	37.5625	292900
1996-01-30	37.625	37.6875	37.875	37.625	468400
1996-01-31	37.6875	37.625	37.9375	37.125	553400
1996-02-01	37.5	37.5625	37.5625	37.0	487900
1996-02-02	37.75	37.375	37.9375	37.375	338100
1996-02-05	38.375	37.75	38.375	37.6875	164000
1996-02-06	38.0	38.375	38.5	37.875	337000
1996-02-07	38.9375	38.125	38.9375	38.125	351300
1996-02-08	39.625	38.875	39.625	38.75	350300
1996-02-09	39.5	39.5	39.625	39.1875	483600
1996-02-12	40.0625	39.625	40.4375	39.5625	735400
1996-02-13	39.9375	39.875	40.125	39.5625	610900
1996-02-14	39.875	39.9375	40.125	39.6875	398000
1996-02-15	39.75	39.875	40.0625	39.25	325900
1996-02-16	39.3125	39.75	39.75	39.0	358300
1996-02-20	39.1875	39.125	39.1875	38.8125	256800
1996-02-21	39.625	39.1875	39.6875	39.125	263000
1996-02-22	39.9375	39.75	40.0625	39.5625	619600
1996-02-23	39.875	40.0	40.1875	39.3125	192700
1996-02-26	38.9375	39.375	39.4375	38.6875	261200
1996-02-27	38.875	38.9375	39.125	38.75	328900
1996-02-28	38.75	39.1875	39.75	38.4375	426800
1996-02-29	38.125	38.25	38.5625	38.0	483300
1996-03-01	38.4375	38.125	38.4375	37.75	404100
1996-03-04	39.375	38.4375	39.625	38.4375	298500
1996-03-05	39.25	39.125	39.3125	38.6875	588200
1996-03-06	38.875	39.0625	39.125	38.375	386300
1996-03-07	38.375	38.75	38.75	38.0625	398200
1996-03-08	37.625	37.875	38.125	37.375	373500
1996-03-11	37.75	37.5	38.25	37.3125	377200
1996-03-12	37.4375	37.5	37.6875	37.0	649800
1996-03-13	37.25	37.3125	37.5	37.0	297700
1996-03-14	37.625	37.5	37.9375	37.1875	561000
1996-03-15	38.0	37.75	38.1875	37.6875	398000
1996-03-18	38.8125	38.25	38.8125	38.125	404700
1996-03-19	39.0625	38.875	39.25	38.8125	625700
1996-03-20	39.375	39.0	39.5625	38.875	530700
1996-03-21	38.625	39.1875	39.1875	38.3125	445700
1996-03-22	39.0	38.75	39.0625	38.625	300500
1996-03-25	38.625	39.125	39.25	38.3125	174700
1996-03-26	38.5	38.5	38.625	38.125	447500
1996-03-27	38.5	38.6875	38.6875	38.25	659800
1996-03-28	38.375	38.3125	38.4375	38.0	219100
1996-03-29	37.9375	38.4375	38.4375	37.8125	308700
1996-04-01	38.875	37.875	38.875	37.5	369200
1996-04-02	38.5	38.875	38.875	38.25	427100
1996-04-03	39.3125	38.4375	39.625	38.3125	310000
1996-04-04	39.0625	39.3125	39.3125	38.9375	452600
1996-04-08	38.5625	38.125	38.625	37.875	399000
1996-04-09	38.5625	38.625	38.625	38.1875	376000
1996-04-10	37.6875	38.5	38.5625	37.4375	465100
1996-04-11	37.5625	37.6875	37.8125	36.625	404100
1996-04-12	38.125	37.5	38.5625	37.375	259300
1996-04-15	38.625	38.25	38.75	38.1875	334300
1996-04-16	37.8125	38.5625	38.5625	37.5625	509300
1996-04-17	37.8125	37.8125	38.0625	37.375	371300
1996-04-18	37.4375	37.9375	37.9375	36.5	733400
1996-04-19	37.4375	37.6875	37.75	36.75	927600
1996-04-22	37.9375	37.5	38.125	37.5	853100
1996-04-23	38.3125	38.0	38.3125	37.6875	617800
1996-04-24	38.8125	38.375	39.125	38.375	1089000
1996-04-25	39.125	38.875	39.25	38.875	831000
1996-04-26	39.875	39.125	40.0	39.125	520500
1996-04-29	39.375	39.6875	39.75	39.0	346900
1996-04-30	40.3125	39.25	40.5	39.25	840200
1996-05-01	41.0625	40.375	41.1875	40.3125	891100
1996-05-02	40.75	40.75	41.0625	40.625	409100
1996-05-03	40.5	40.75	41.0	40.1875	641300
1996-05-06	40.4375	40.8125	40.8125	40.1875	356500
1996-05-07	40.1875	40.4375	40.625	40.1875	388100
1996-05-08	40.5625	40.125	40.5625	39.625	483300
1996-05-09	40.375	40.4375	40.75	40.25	611700
1996-05-10	40.5625	40.75	40.875	40.3125	491500
1996-05-13	41.625	40.75	41.625	40.5625	315400
1996-05-14	41.8125	41.5625	42.0	41.5	338000
1996-05-15	41.5	41.875	42.4375	41.375	515500
1996-05-16	41.4375	41.5	41.8125	41.25	522400
1996-05-17	41.9375	41.625	41.9375	41.5	358500
1996-05-20	41.6875	41.9375	42.0	41.625	355000
1996-05-21	41.25	41.625	41.875	41.1875	293100
1996-05-22	41.875	41.25	41.875	41.1875	279200
1996-05-23	42.625	41.9375	43.3125	41.875	295600
1996-05-24	42.4375	42.5	43.0625	42.375	308600
1996-05-28	42.0	42.375	42.5625	41.75	379900
1996-05-29	41.375	41.9375	42.125	41.25	338300
1996-05-30	41.8125	41.125	41.875	40.0625	442600
1996-05-31	41.9375	41.8125	41.9375	41.1875	283100
1996-06-03	41.875	41.8125	42.0	41.5625	203500
1996-06-04	42.375	42.25	42.4375	42.0625	235600
1996-06-05	42.4375	42.375	42.4375	42.25	338300
1996-06-06	41.8125	42.5625	42.625	41.8125	160600
1996-06-07	41.75	40.9375	41.75	40.9375	246800
1996-06-10	43.0	41.75	43.0	41.6875	400400
1996-06-11	43.1875	43.0	43.375	42.75	440800
1996-06-12	42.625	43.0625	43.1875	42.625	350600
1996-06-13	42.375	42.5625	42.8125	42.25	218400
1996-06-14	41.875	42.5	42.5	41.75	359100
1996-06-17	41.8125	41.8125	42.0625	41.75	483300
1996-06-18	41.6875	41.75	41.9375	41.5625	456700
1996-06-19	41.0	41.75	41.75	40.9375	704800
1996-06-20	39.9375	41.0	41.125	39.8125	552800
1996-06-21	41.1875	40.0625	41.1875	40.0625	698500
1996-06-24	40.8125	41.1875	41.1875	40.6875	308400
1996-06-25	41.5625	40.8125	41.625	40.8125	262000
1996-06-26	41.3125	41.4375	41.875	41.3125	407900
1996-06-27	41.75	41.25	41.9375	41.0	204700
1996-06-28	42.0	41.875	42.3125	41.875	291200
1996-07-01	42.6875	42.125	42.6875	42.125	209000
1996-07-02	43.5	42.5625	43.5	42.5	419900
1996-07-03	43.6875	43.625	44.125	43.5	649500
1996-07-05	42.9375	43.125	43.125	42.8125	247800
1996-07-08	42.6875	42.8125	43.5	42.625	320900
1996-07-09	41.6875	42.8125	42.875	41.5	373800
1996-07-10	41.625	41.6875	41.6875	41.4375	363200
1996-07-11	41.375	41.625	41.625	40.6875	505900
1996-07-12	41.375	41.5	41.5625	40.9375	257200
1996-07-15	40.5	41.25	41.4375	40.5	352200
1996-07-16	39.0	40.5	40.5	38.125	817600
1996-07-17	39.0625	39.25	39.625	38.6875	924400
1996-07-18	40.1875	39.125	40.25	39.125	733900
1996-07-19	40.25	40.0625	40.5	39.5	421200
1996-07-22	39.9375	40.125	40.1875	39.8125	421600
1996-07-23	40.0	40.0	40.625	39.6875	629100
1996-07-24	40.125	39.75	40.1875	39.4375	836000
1996-07-25	40.3125	40.5	41.125	40.25	251500
1996-07-26	40.875	40.5	41.125	40.375	422200
1996-07-29	40.9375	40.875	41.25	40.6875	176700
1996-07-30	41.125	41.0	41.25	40.875	389300
1996-07-31	41.4375	41.125	42.125	41.0625	429700
1996-08-01	41.4375	41.4375	41.9375	41.1875	842600
1996-08-02	41.625	41.4375	41.8125	41.1875	322300
1996-08-05	42.125	41.625	42.1875	41.5	541200
1996-08-06	42.5625	42.125	43.125	41.875	450400
1996-08-07	42.8125	42.5	42.9375	42.375	510300
1996-08-08	42.8125	42.9375	43.1875	42.5625	546700
1996-08-09	43.0	42.9375	43.125	42.6875	180600
1996-08-12	42.5625	43.0625	43.0625	42.5	222800
1996-08-13	42.75	42.5	42.875	42.3125	217200
1996-08-14	42.6875	42.625	42.9375	42.4375	256300
1996-08-15	43.625	42.6875	44.25	42.6875	364000
1996-08-16	43.5625	43.75	43.9375	43.25	284700
1996-08-19	43.3125	43.875	43.875	43.3125	185000
1996-08-20	43.4375	43.375	43.6875	43.25	567200
1996-08-21	42.875	43.3125	43.4375	42.875	287400
1996-08-22	43.125	42.875	43.5	42.75	204900
1996-08-23	42.5	42.875	43.0	42.375	166800
1996-08-26	42.8125	42.5	42.9375	42.5	368000
1996-08-27	43.1875	42.8125	43.1875	42.6875	195900
1996-08-28	43.3125	43.4375	43.625	43.25	222300
1996-08-29	42.375	43.0625	43.125	42.3125	289600
1996-08-30	42.0625	42.3125	42.3125	41.5	332400
1996-09-03	42.5	41.9375	42.5625	41.625	251600
1996-09-04	42.0625	42.375	42.625	42.0	252700
1996-09-05	41.9375	42.125	42.125	41.75	202300
1996-09-06	41.4375	41.8125	41.9375	41.1875	241200
1996-09-09	42.1875	41.5	42.25	41.3125	219700
1996-09-10	43.125	42.3125	43.25	42.25	277800
1996-09-11	43.5625	43.125	43.5625	42.875	355000
1996-09-12	43.5	43.875	43.9375	43.3125	406000
1996-09-13	43.6875	43.6875	43.875	43.3125	352400
1996-09-16	43.9375	43.75	44.375	43.75	697000
1996-09-17	43.6875	44.0625	44.5	43.625	295300
1996-09-18	43.75	43.625	44.0	43.375	375800
1996-09-19	43.9375	43.75	44.3125	43.6875	550800
1996-09-20	44.25	44.25	44.8125	44.125	554900
1996-09-23	44.3125	44.125	44.4375	44.0	452600
1996-09-24	45.0	44.4375	45.0	44.25	444500
1996-09-25	45.4375	45.5	45.875	45.3125	1397000
1996-09-26	44.875	45.4375	45.625	44.75	607100
1996-09-27	44.9375	44.9375	45.125	44.8125	422600
1996-09-30	45.0625	44.875	45.1875	44.875	481400
1996-10-01	45.1875	45.125	45.1875	44.9375	301100
1996-10-02	45.4375	45.3125	45.4375	45.1875	375200
1996-10-03	45.6875	45.5	45.8125	45.375	397000
1996-10-04	46.4375	45.75	46.6875	45.75	935900
1996-10-07	46.375	46.4375	46.625	46.125	1298500
1996-10-08	46.6875	46.25	46.8125	46.0625	1123200
1996-10-09	46.375	46.5625	46.6875	46.25	1177200
1996-10-10	46.4375	46.25	46.4375	45.625	785900
1996-10-11	46.9375	46.5	47.1875	46.5	1195800
1996-10-14	47.1875	47.0	47.25	46.9375	1014300
1996-10-15	47.5625	47.75	47.75	47.0625	1026800
1996-10-16	46.9375	47.4375	47.4375	46.875	1502600
1996-10-17	46.625	47.0	47.0	46.5625	1213100
1996-10-18	47.375	46.75	47.5	46.75	5975800
1996-10-21	46.375	46.0625	46.6875	45.0625	2130200
1996-10-22	45.875	46.5	46.5625	45.5	920800
1996-10-23	44.9375	45.8125	45.8125	44.8125	551600
1996-10-24	44.875	44.9375	45.125	44.8125	366300
1996-10-25	44.4375	44.5	44.75	44.25	447600
1996-10-28	44.1875	44.4375	44.4375	44.0	433300
1996-10-29	44.5	44.0625	44.75	43.875	980700
1996-10-30	44.875	45.0	45.125	44.375	579300
1996-10-31	44.8125	44.75	45.125	44.75	358300
1996-11-01	44.6875	45.0	45.1875	44.25	414700
1996-11-04	45.0	44.375	45.0625	44.375	318600
1996-11-05	45.0	45.1875	45.25	44.8125	271900
1996-11-06	45.1875	45.0	45.1875	44.875	437600
1996-11-07	44.875	45.1875	45.1875	44.8125	393100
1996-11-08	44.3125	44.875	44.9375	44.1875	577700
1996-11-11	45.125	44.9375	45.5	44.875	664400
1996-11-12	45.6875	45.1875	45.8125	45.125	622800
1996-11-13	46.3125	45.6875	46.375	45.6875	380100
1996-11-14	46.5	46.3125	46.5	46.0	302400
1996-11-15	46.875	47.0	47.25	46.5	610700
1996-11-18	47.8125	48.125	48.3125	47.5625	1116600
1996-11-19	47.5	47.8125	48.0625	47.125	340600
1996-11-20	47.0	47.5	47.5	47.0	480900
1996-11-21	46.75	47.125	47.1875	46.625	355700
1996-11-22	46.5	46.875	46.9375	46.1875	532200
1996-11-25	46.5625	46.375	46.5625	46.125	471500
1996-11-26	45.875	46.5625	46.75	45.8125	379700
1996-11-27	45.1875	45.625	45.8125	45.0	573000
1996-11-29	45.3125	45.4375	45.5625	45.0	113600
1996-12-02	45.0625	45.1875	45.1875	44.5	632000
1996-12-03	45.0	45.125	45.4375	44.75	685300
1996-12-04	44.6875	44.875	45.125	44.5	411400
1996-12-05	44.6875	44.9375	44.9375	44.5	278800
1996-12-06	44.75	44.0	44.8125	43.8125	639000
1996-12-09	44.8125	45.125	45.25	44.75	351000
1996-12-10	44.75	44.75	45.0	44.625	339200
1996-12-11	44.375	44.5	44.6875	44.25	379900
1996-12-12	44.125	44.3125	44.5	44.0	484400
1996-12-13	43.125	44.0	44.3125	43.0	517100
1996-12-16	42.9375	42.625	43.875	42.625	919100
1996-12-17	43.625	42.875	43.625	42.75	331500
1996-12-18	43.625	43.75	43.875	43.375	504900
1996-12-19	43.75	43.75	43.9375	43.625	289500
1996-12-20	44.75	44.75	44.875	44.25	633900
1996-12-23	44.25	45.0625	45.0625	44.1875	247600
1996-12-24	44.5625	44.5	44.5625	44.375	92100
1996-12-26	44.9375	44.5	45.3125	44.5	384700
1996-12-27	45.1875	45.1875	45.375	45.0625	284900
1996-12-30	45.625	45.3125	45.9375	45.125	186200
1996-12-31	45.75	45.8125	46.375	45.6875	253900
1997-01-02	44.5	45.6875	45.75	44.0625	270800
1997-01-03	44.625	44.625	44.9375	44.3125	291300
1997-01-06	45.375	45.125	45.5625	45.0625	475600
1997-01-07	46.25	45.25	46.25	44.9375	316400
1997-01-08	44.5625	46.25	46.25	44.375	546600
1997-01-09	44.8125	44.5625	44.875	44.0	665000
1997-01-10	44.875	44.0	45.1875	44.0	677600
1997-01-13	44.625	45.0	45.125	44.5625	591500
1997-01-14	44.375	44.375	45.1875	44.3125	328800
1997-01-15	43.8125	44.0	44.1875	43.375	645700
1997-01-16	44.0625	43.6875	44.3125	43.5625	329900
1997-01-17	45.25	44.0625	45.4375	44.0625	424100
1997-01-20	45.0	45.3125	45.3125	44.6875	470700
1997-01-21	44.375	44.9375	45.125	44.25	565600
1997-01-22	45.125	44.5	45.5	44.5	1189200
1997-01-23	45.5625	45.25	46.0	45.25	742700
1997-01-24	44.875	45.75	45.75	44.5625	735200
1997-01-27	45.0625	44.75	45.375	44.6875	370800
1997-01-28	44.4375	45.1875	45.25	44.375	463900
1997-01-29	44.75	44.5625	44.875	44.5625	268100
1997-01-30	45.5625	44.8125	45.5625	44.75	401700
1997-01-31	46.0	46.4375	46.4375	45.875	514800
1997-02-03	45.5625	46.0625	46.125	45.5	362100
1997-02-04	44.9375	45.625	45.6875	44.5	695100
1997-02-05	44.6875	45.0	45.4375	44.5	497400
1997-02-06	44.3125	44.5625	44.625	44.1875	390300
1997-02-07	45.0	44.9375	45.25	44.4375	453100
1997-02-10	44.0	44.625	44.75	43.875	434900
1997-02-11	44.875	44.3125	44.9375	44.0	535700
1997-02-12	45.8125	45.0	45.875	44.875	315600
1997-02-13	45.625	45.875	45.9375	45.5	250600
1997-02-14	45.3125	45.6875	45.6875	45.25	382200
1997-02-18	44.75	45.1875	45.4375	44.6875	483700
1997-02-19	44.625	44.8125	45.125	44.375	821800
1997-02-20	44.5	44.5	44.6875	44.375	653600
1997-02-21	44.375	44.4375	44.5625	44.125	350500
1997-02-24	44.6875	44.625	44.6875	44.3125	231600
1997-02-25	44.5625	44.8125	44.8125	44.375	340900
1997-02-26	43.75	44.5625	44.6875	43.625	371700
1997-02-27	43.5625	43.875	44.1875	43.5	362400
1997-02-28	44.25	43.5625	44.375	43.5625	473300
1997-03-03	44.5625	44.25	44.5625	44.125	266500
1997-03-04	44.4375	44.5	44.75	44.1875	236100
1997-03-05	44.375	44.375	44.875	43.875	475100
1997-03-06	43.625	44.0	44.1875	43.4375	546100
1997-03-07	43.3125	43.375	43.5	42.9375	795800
1997-03-10	43.5	43.25	43.8125	43.0625	645900
1997-03-11	43.0	43.5	43.5625	42.875	576000
1997-03-12	42.75	43.0	43.125	42.6875	476700
1997-03-13	42.5	42.6875	42.875	42.4375	341800
1997-03-14	42.25	42.5	42.875	42.25	292900
1997-03-17	43.0	42.125	43.0	41.8125	547600
1997-03-18	42.4375	43.125	43.25	42.0625	514700
1997-03-19	41.8125	42.3125	42.3125	41.25	1040300
1997-03-20	41.25	41.75	41.8125	41.0	499900
1997-03-21	41.375	41.25	41.5	41.0625	855800
1997-03-24	42.1875	41.5	42.25	41.5	810200
1997-03-25	42.9375	42.25	43.125	42.25	731600
1997-03-26	42.875	43.0625	43.0625	42.625	518400
1997-03-27	42.0625	43.0	43.0	42.0	461700
1997-03-31	42.0	42.125	42.8125	42.0	434600
1997-04-01	41.6875	42.0625	42.1875	40.9375	398000
1997-04-02	40.75	41.6875	41.6875	40.375	288100
1997-04-03	39.625	40.625	40.625	39.125	877300
1997-04-04	41.8125	40.125	42.0625	40.125	1634100
1997-04-07	41.9375	41.8125	42.0625	41.625	420200
1997-04-08	41.6875	41.75	41.9375	41.5	254300
1997-04-09	41.8125	41.9375	42.25	41.75	320600
1997-04-10	41.75	41.75	42.0	41.5625	431200
1997-04-11	41.375	41.5	41.5625	41.25	511300
1997-04-14	41.125	41.25	41.25	40.75	353200
1997-04-15	41.5625	41.3125	41.8125	41.0	620500
1997-04-16	42.0625	41.5625	42.1875	41.125	289700
1997-04-17	41.9375	42.0625	42.3125	41.875	562100
1997-04-18	42.25	41.9375	42.4375	41.75	393000
1997-04-21	42.8125	43.0	43.3125	42.5	373500
1997-04-22	44.25	43.0625	44.625	43.0	668300
1997-04-23	44.9375	44.25	45.4375	44.1875	914600
1997-04-24	44.5	44.75	44.875	43.75	570200
1997-04-25	43.8125	44.5	44.75	43.6875	429600
1997-04-28	43.6875	43.8125	43.8125	43.5625	432200
1997-04-29	44.0	44.0	44.25	43.75	401500
1997-04-30	44.75	44.0625	45.4375	44.0625	498300
1997-05-01	44.75	44.6875	45.375	44.5625	668600
1997-05-02	45.875	44.75	45.9375	44.75	245900
1997-05-05	46.5	45.875	46.9375	45.5625	673600
1997-05-06	46.4375	46.25	46.75	46.1875	912200
1997-05-07	45.875	46.4375	46.625	45.875	553800
1997-05-08	46.0	45.8125	46.3125	45.5625	421000
1997-05-09	45.4375	46.1875	46.25	45.2578	606400
1997-05-12	46.125	45.3125	46.125	45.3125	448000
1997-05-13	45.6875	46.125	46.1875	45.5	406500
1997-05-14	45.5	46.1875	46.25	45.375	484000
1997-05-15	45.25	45.5625	45.6875	44.9375	768900
1997-05-16	45.0625	45.3125	45.375	45.0	308500
1997-05-19	45.8125	45.125	45.875	45.0	238200
1997-05-20	46.4375	45.6875	46.4375	45.5	361300
1997-05-21	46.8125	47.25	47.25	46.5625	434600
1997-05-22	47.0625	46.9375	47.0625	46.25	257500
1997-05-23	46.5625	47.1875	47.4375	46.375	417600
1997-05-27	47.0625	46.3125	47.25	46.25	255000
1997-05-28	46.8125	47.0	47.0	46.5	179100
1997-05-29	46.5	46.8125	46.875	46.375	175400
1997-05-30	46.8125	46.5	47.0625	46.3125	343500
1997-06-02	46.8125	46.9375	47.1875	46.6875	347800
1997-06-03	46.375	46.625	46.9375	46.25	313600
1997-06-04	46.125	46.3125	46.3125	45.6875	255600
1997-06-05	46.75	46.0	46.875	45.9375	269500
1997-06-06	46.5	46.8125	46.9375	46.1875	541000
1997-06-09	46.0	46.4375	46.6875	45.875	465200
1997-06-10	46.625	46.4375	46.875	46.3125	452900
1997-06-11	46.8125	46.75	47.0625	46.5	311600
1997-06-12	47.5625	47.0	47.5625	46.875	318000
1997-06-13	47.9375	47.75	48.4375	47.625	357900
1997-06-16	48.6875	48.0	48.8125	48.0	605600
1997-06-17	47.5625	48.625	48.6875	46.8125	654800
1997-06-18	48.4375	47.6875	48.4375	47.0	480300
1997-06-19	48.125	48.6875	48.75	47.875	314500
1997-06-20	49.25	48.125	49.25	48.125	526600
1997-06-23	49.9375	49.1875	50.1875	49.0625	867400
1997-06-24	50.875	50.8125	51.4375	50.0625	854100
1997-06-25	51.5	50.875	51.8125	50.5625	675600
1997-06-26	51.3125	51.5	51.5	50.5	625200
1997-06-27	52.125	51.1875	52.25	50.8125	514300
1997-06-30	51.7813	52.375	52.625	51.75	430900
1997-07-01	51.0	51.7813	52.25	51.0	378400
1997-07-02	52.0	51.0	52.125	51.0	277300
1997-07-03	49.5625	51.0	51.0	49.25	2323300
1997-07-07	49.8438	49.5313	50.1875	49.1875	1701300
1997-07-08	50.625	49.9688	50.625	49.7813	896500
1997-07-09	50.7813	50.7188	51.1875	50.5	1158200
1997-07-10	51.6875	50.9063	51.9375	50.8125	1700500
1997-07-11	51.7813	51.6875	51.9375	51.3125	984100
1997-07-14	51.6875	51.7813	51.875	51.5625	707800
1997-07-15	51.6875	51.875	51.9375	51.625	1173800
1997-07-16	51.6563	51.6875	51.8438	51.5625	660300
1997-07-17	51.0	51.5313	51.5938	51.0	917100
1997-07-18	50.6563	51.0313	51.0938	50.4688	643800
1997-07-21	50.6875	50.5625	50.875	50.3438	409800
1997-07-22	50.875	50.75	50.875	50.375	641300
1997-07-23	51.75	51.0	51.875	50.9688	611700
1997-07-24	51.625	51.75	51.7813	51.3438	664400
1997-07-25	50.9063	51.75	51.9375	50.6875	510600
1997-07-28	51.5625	51.125	51.7813	51.0313	933000
1997-07-29	52.3125	51.625	52.5	51.5	950000
1997-07-30	53.6875	52.75	53.9688	52.5	1431100
1997-07-31	53.1875	53.9688	53.9688	53.1875	597200
1997-08-01	52.2188	53.3125	53.4375	52.0313	713500
1997-08-04	51.7188	52.0938	52.2188	51.4688	526900
1997-08-05	52.75	51.6875	52.9375	51.5625	719100
1997-08-06	52.7813	52.7813	52.9375	52.5625	283200
1997-08-07	52.5625	53.125	53.125	52.375	287100
1997-08-08	52.4063	52.6875	52.7188	51.8438	402700
1997-08-11	53.1875	52.9063	53.1875	52.4688	331000
1997-08-12	53.4688	54.0	54.0	53.4375	460900
1997-08-13	53.125	53.75	53.9375	53.0	425100
1997-08-14	53.6563	53.25	53.75	53.25	660400
1997-08-15	52.4063	53.5313	53.6875	52.375	652300
1997-08-18	52.4375	52.2813	52.4375	51.6563	384800
1997-08-19	53.4375	52.4688	53.4375	52.4375	278700
1997-08-20	53.5938	53.4375	53.625	53.1563	217200
1997-08-21	53.4375	53.5	53.8125	53.1875	261300
1997-08-22	53.5	52.5	53.5	52.5	352500
1997-08-25	53.125	53.5	53.8438	52.75	253000
1997-08-26	53.3438	53.125	53.4063	52.9688	334200
1997-08-27	52.875	53.0938	53.375	52.7188	582500
1997-08-28	52.4688	52.6875	52.9375	52.375	572300
1997-08-29	51.8438	52.3438	52.4375	51.75	520300
1997-09-02	52.75	52.125	52.8125	52.125	571100
1997-09-03	53.6875	52.875	53.75	52.8438	420500
1997-09-04	53.5	53.9063	53.9063	53.375	369800
1997-09-05	52.7813	53.5938	53.5938	52.5625	348700
